"","X","d","d_h","h","a","mean_diff","mean_h","mean_p","U95","L95","U90","L90","U80","L80","C95","C90","C80","d_hat"
"13",13,-3,2,2,0.1,4.30165268892546,1.7143940787908,-2.58725861013466,-0.250573995748598,-2.97004915785398,-0.424005382330991,-2.69177417015379,-0.63131768285696,-2.38702949354456,0.888,0.924,0.988,-1.47948929170402
"14",14,-3,3,2,0.1,4.74442484360701,2.15716623347235,-2.58725861013466,-0.229613215182308,-2.95719323480967,-0.404426618034968,-2.67815366342128,-0.612650158329699,-2.37246716095761,0.85,0.924,0.984,-1.46286672326755
"15",15,-3,-3,3,0.1,0.522308589026732,-3.09382934520777,-2.58725861013466,-1.11406209949678,-4.80510526032199,-1.32268876257648,-4.40766826022126,-1.57790951116703,-3.97023073372124,1,1,1,-2.7155897455285
"16",16,-3,-2,3,0.1,0.621984855576056,-2.18438469213877,-2.58725861013466,-1.00444499771942,-4.51323560581991,-1.20567269188584,-4.13548591480942,-1.45080846537032,-3.72169016576965,1,1,1,-2.53202061800904
"17",17,-3,-1,3,0.1,1.92620842851524,-0.661050181619426,-2.58725861013466,-0.669316238713789,-3.68340904235949,-0.851233302462721,-3.36354657087129,-1.06966928326304,-3.01416497796384,0.988,0.996,1,-2.00193688235142
"18",18,-3,0,3,0.1,2.85332193529894,0.266063325164271,-2.58725861013466,-0.393878672148901,-3.07543308203665,-0.562971175682961,-2.79869218581909,-0.765094055511945,-2.49611611803046,0.924,0.986,0.992,-1.60036729741574
"19",19,-3,1,3,0.1,3.35216096368175,0.764902353547089,-2.58725861013466,-0.297503185710775,-2.95460348742009,-0.467350345489188,-2.68379272157426,-0.669348389025319,-2.38460683874458,0.922,0.942,0.988,-1.49797359235192
"20",20,-3,2,3,0.1,4.45092152789305,1.86366291775839,-2.58725861013466,0.00159957468562869,-2.38467935905549,-0.158394545779734,-2.14991499058391,-0.347795221691575,-1.89018580820744,0.59,0.752,0.924,-1.09796295451783
"21",21,-3,3,3,0.1,4.98404923339938,2.39679062326472,-2.58725861013466,0.0614636758165964,-2.31086439894435,-0.0991133435381271,-2.07846634233432,-0.288878145526576,-1.82268963540629,0.572,0.606,0.922,-1.03550672851842
"22",22,-3,-3,1,0.3,0.515926129341817,-3.07049620800378,-2.58725861013466,-1.17053902979024,-4.96438857645388,-1.38488549331394,-4.55600783686554,-1.64556511760494,-4.10670960670809,1,1,1,-2.81553039567215
"23",23,-3,-2,1,0.3,0.665487724134965,-2.04543573958648,-2.58725861013466,-1.00382613614762,-4.51401702014774,-1.20481866034343,-4.13554771218303,-1.45064887642961,-3.72125538507443,1,1,1,-2.53165771899965
"24",24,-3,-1,1,0.3,2.17570290094217,-0.411555709192496,-2.58725861013466,-0.588792323670832,-3.49372575783845,-0.766098262429799,-3.18877349585088,-0.979865698244458,-2.8545289268223,0.986,0.99,1,-1.88034682541275
"25",25,-3,0,1,0.3,2.6433409916409,0.0560823815062338,-2.58725861013466,-0.456789355196007,-3.22161271993679,-0.628818486557202,-2.93395250418533,-0.835325682108455,-2.61977783061542,0.932,0.988,0.998,-1.69489975577931
"26",26,-3,1,1,0.3,2.44150934247161,-0.14574926766305,-2.58725861013466,-0.539071369950587,-3.45423452462763,-0.717099381564224,-3.14827989725677,-0.932142822750739,-2.81245520581685,0.962,0.988,1,-1.83529886460483
"27",27,-3,2,1,0.3,4.07933734961174,1.49207873947707,-2.58725861013466,-0.086780305018595,-2.55084141853212,-0.248951006030635,-2.30521119925436,-0.44222493050945,-2.03490388080872,0.596,0.908,0.94,-1.21553466584233
"28",28,-3,3,1,0.3,4.37346217197845,1.78620356184379,-2.58725861013466,-0.0629808752005826,-2.53542918268546,-0.226426753384125,-2.29010945902045,-0.420621534189599,-2.01908518264111,0.594,0.882,0.932,-1.19675639365833
"29",29,-3,-3,2,0.3,0.523393655484726,-2.7322681044183,-2.58725861013466,-1.23476297988128,-4.67397545149834,-1.43068607469225,-4.301466929721,-1.66931796109692,-3.8939577450064,1,1,1,-2.72812119316686
"30",30,-3,-2,2,0.3,0.881764158400623,-1.77249433948572,-2.58725861013466,-0.976284299206286,-3.98304006258901,-1.15569449466925,-3.66061230134056,-1.37058664201718,-3.31014774633795,1,1,1,-2.29918399959841
"31",31,-3,-1,2,0.3,2.32631457559979,-0.260944034534877,-2.58725861013466,-0.373915212377646,-2.67574941004489,-0.523790266541957,-2.44373449292459,-0.701622802355656,-2.18989708179464,0.95,0.988,1,-1.42354650353267
"32",32,-3,0,2,0.3,2.93795546550826,0.350696855373592,-2.58725861013466,-0.10473504251618,-2.21849906327405,-0.248307906136831,-2.01302212078594,-0.417825608967368,-1.78595487208857,0.672,0.924,0.986,-1.0846989528489
"33",33,-3,1,2,0.3,3.25030967428792,0.663051064153259,-2.58725861013466,-0.012482172080502,-2.14311388748569,-0.157870332565459,-1.93597322424316,-0.328582036716106,-1.70702724059256,0.59,0.844,0.932,-1.00082682690985
"34",34,-3,2,2,0.3,4.30165268892546,1.7143940787908,-2.58725861013466,0.394910858950103,-1.54419015580798,0.25506567399217,-1.36447491789465,0.0924207985680466,-1.16402719356964,0,0,0.482,-0.524463169076669
"35",35,-3,3,2,0.3,4.74442484360701,2.15716623347235,-2.58725861013466,0.465144210691569,-1.49484017936134,0.322376879635855,-1.31444045536172,0.156891030339832,-1.11330020199124,0,0,0.038,-0.467276460853751
"36",36,-3,-3,3,0.3,0.522308589026732,-3.09382934520777,-2.58725861013466,-1.41203445859766,-4.79709698361124,-1.60498522218409,-4.42748518136939,-1.8386753987075,-4.02679889984138,1,1,1,-2.87913688054731
"37",37,-3,-2,3,0.3,0.621984855576056,-2.18438469213877,-2.58725861013466,-1.15707486290145,-4.12126802171635,-1.33187690861951,-3.80108781735402,-1.54215769179449,-3.45486878816948,1,1,1,-2.45663288579154
"38",38,-3,-1,3,0.3,1.92620842851524,-0.661050181619426,-2.58725861013466,-0.493927245155355,-2.68242245630427,-0.636804445321035,-2.46378093406014,-0.807183745793404,-2.22204242907439,0.99,1,1,-1.4936634601852
"39",39,-3,0,3,0.3,2.85332193529894,0.266063325164271,-2.58725861013466,-0.00528680839495167,-1.85783498606258,-0.135217417832551,-1.68152587536431,-0.286287662787949,-1.48731300782377,0.59,0.868,0.946,-0.873920537148389
"40",40,-3,1,3,0.3,3.35216096368175,0.764902353547089,-2.58725861013466,0.204937900030984,-1.63574424449001,0.0733847575786539,-1.46356819426509,-0.0784258474570523,-1.27250811708108,0,0.498,0.646,-0.663671148205517
"41",41,-3,2,3,0.3,4.45092152789305,1.86366291775839,-2.58725861013466,0.748679206961563,-0.908472432581601,0.624304050611283,-0.762543678573161,0.480703894448746,-0.597177147598901,0,0,0,-0.0521398951706382
"42",42,-3,3,3,0.3,4.98404923339938,2.39679062326472,-2.58725861013466,0.906368617187957,-0.770208290955962,0.778527555630828,-0.624244458660697,0.631312863864625,-0.458755558123859,0,0,0,0.0911817835348579
"43",43,-3,-3,1,0.5,0.515926129341817,-3.07049620800378,-2.58725861013466,-1.32163702225812,-5.06044333239282,-1.53047680648623,-4.6549534421122,-1.78655574216075,-4.21081393264232,1,1,1,-2.93840746253288
"44",44,-3,-2,1,0.5,0.665487724134965,-2.04543573958648,-2.58725861013466,-1.06150979375317,-4.36389276144561,-1.25291274758731,-4.00647144809971,-1.48506854691758,-3.61803753243462,1,1,1,-2.50235796458927
"45",45,-3,-1,1,0.5,2.17570290094217,-0.411555709192496,-2.58725861013466,-0.479098729253305,-3.00601049228535,-0.639559507948893,-2.74770175918341,-0.831271073745433,-2.46374339158603,0.98,0.992,1,-1.61995491956844
"46",46,-3,0,1,0.5,2.6433409916409,0.0560823815062338,-2.58725861013466,-0.295336263134489,-2.67397468387155,-0.450907229381657,-2.43592004747326,-0.635601429900071,-2.17262868875808,0.924,0.98,0.99,-1.38064046509847
"47",47,-3,1,1,0.5,2.44150934247161,-0.14574926766305,-2.58725861013466,-0.401909852247146,-2.9407898911869,-0.563655066825075,-2.68153096540195,-0.756746043540253,-2.39665861113695,0.94,0.988,0.998,-1.54894350607962
"48",48,-3,2,1,0.5,4.07933734961174,1.49207873947707,-2.58725861013466,0.213300455219343,-1.88425584293434,0.0659612224950739,-1.68422117280894,-0.10576646504726,-1.46339689666372,0.002,0.562,0.648,-0.769871973491728
"49",49,-3,3,1,0.5,4.37346217197845,1.78620356184379,-2.58725861013466,0.253006938987132,-1.85718078452399,0.104442498771506,-1.65649793293554,-0.0685294379851275,-1.43415555506157,0,0.476,0.594,-0.736869228923499
"50",50,-3,-3,2,0.5,0.523393655484726,-2.7322681044183,-2.58725861013466,-1.38245677483153,-4.59849061650143,-1.5673899683957,-4.24731699209634,-1.7913596774515,-3.86693630988547,1,1,1,-2.78005229948523
"51",51,-3,-2,2,0.5,0.881764158400623,-1.77249433948572,-2.58725861013466,-1.02355077662965,-3.66673782917365,-1.18390041113975,-3.38925420644909,-1.37803575743194,-3.08530680117479,1,1,1,-2.19835014379644
"52",52,-3,-1,2,0.5,2.32631457559979,-0.260944034534877,-2.58725861013466,-0.250162130059561,-2.15983055213548,-0.381301469744857,-1.97566485899535,-0.535304177220744,-1.77259122144943,0.928,0.988,1,-1.13882283944669
"53",53,-3,0,2,0.5,2.93795546550826,0.350696855373592,-2.58725861013466,0.0865011551776965,-1.65766432891781,-0.0375115119686449,-1.49635652393861,-0.182226284206578,-1.31557627625645,0.37,0.592,0.924,-0.738421691865356
"54",54,-3,1,2,0.5,3.25030967428792,0.663051064153259,-2.58725861013466,0.220265684478638,-1.5427614553973,0.0943552965347055,-1.37928484397879,-0.0522538332259886,-1.19659877358657,0,0.324,0.592,-0.614259059191444
"55",55,-3,2,2,0.5,4.30165268892546,1.7143940787908,-2.58725861013466,0.751007317567058,-0.870689450582271,0.629259217122553,-0.728117918305141,0.488325443353727,-0.567091062039855,0,0,0,-0.0334402875696286
"56",56,-3,3,2,0.5,4.74442484360701,2.15716623347235,-2.58725861013466,0.871739264285964,-0.785451114270333,0.74588514914304,-0.640425288674675,0.600669296253039,-0.4768941961408,0,0,0,0.066941120485193
"57",57,-3,-3,3,0.5,0.522308589026732,-3.09382934520777,-2.58725861013466,-1.61128001168155,-4.76389121752229,-1.79015280878756,-4.4192893490813,-2.008331364941,-4.04471403139415,1,1,1,-2.97836043107338
"58",58,-3,-2,3,0.5,0.621984855576056,-2.18438469213877,-2.58725861013466,-1.2606995752058,-3.85647705242316,-1.41673371598947,-3.58239711780528,-1.6056960079418,-3.28274415668238,1,1,1,-2.41049051289172
"59",59,-3,-1,3,0.5,1.92620842851524,-0.661050181619426,-2.58725861013466,-0.430555039867132,-2.22354967220996,-0.553454667373514,-2.05145005147594,-0.697255243164644,-1.86076222197844,1,1,1,-1.26452613929652
"60",60,-3,0,3,0.5,2.85332193529894,0.266063325164271,-2.58725861013466,0.159813918510122,-1.34858132748426,0.0506840570283194,-1.2117292181574,-0.0775086373190755,-1.05827001452831,0,0.494,0.774,-0.560629680854905
"61",61,-3,1,3,0.5,3.35216096368175,0.764902353547089,-2.58725861013466,0.437604458612865,-1.06929696233613,0.327059678605927,-0.933695294613233,0.197881275637037,-0.781822045957785,0,0,0,-0.285249834829059
"62",62,-3,2,3,0.5,4.45092152789305,1.86366291775839,-2.58725861013466,1.11641185511835,-0.267832619477853,1.00829758154909,-0.150042859256635,0.884500048690316,-0.0168487443717164,0,0,0,0.43630451737618
"63",63,-3,3,3,0.5,4.98404923339938,2.39679062326472,-2.58725861013466,1.3509774060744,-0.0696094099605047,1.23908728345966,0.0494883111500013,1.11008767697592,0.184396746898293,0,0,0,0.648813814923994
"64",64,-3,-3,1,0.7,0.515926129341817,-3.07049620800378,-2.58725861013466,-1.4505307934221,-5.14336260185534,-1.65606739321276,-4.74263798114159,-1.90781786301486,-4.30305005642133,1,1,1,-3.04508256437472
"65",65,-3,-2,1,0.7,0.665487724134965,-2.04543573958648,-2.58725861013466,-1.11127544626555,-4.2318474706946,-1.29497331043748,-3.89410768665431,-1.51477424992019,-3.52931835219976,1,1,1,-2.47660537968163
"66",66,-3,-1,1,0.7,2.17570290094217,-0.411555709192496,-2.58725861013466,-0.404380344856751,-2.6678744141741,-0.552570929767096,-2.44032727088153,-0.728520898503568,-2.19125880565746,0.98,0.99,1,-1.4379593007391
"67",67,-3,0,1,0.7,2.6433409916409,0.0560823815062338,-2.58725861013466,-0.186446012698843,-2.3040302718537,-0.329800135794645,-2.09624027490315,-0.49758445325582,-1.86752351325586,0.908,0.938,0.988,-1.16463432300145
"68",68,-3,1,1,0.7,2.44150934247161,-0.14574926766305,-2.58725861013466,-0.305998593064813,-2.5817694179086,-0.455164993598355,-2.35309380866356,-0.631689358828413,-2.10278152313033,0.928,0.988,0.996,-1.34536342486821
"69",69,-3,2,1,0.7,4.07933734961174,1.49207873947707,-2.58725861013466,0.428993815903261,-1.43848107819624,0.293885412894511,-1.26729198582346,0.136204190731269,-1.0751866807764,0,0,0.114,-0.458966000345559
"70",70,-3,3,1,0.7,4.37346217197845,1.78620356184379,-2.58725861013466,0.488208228896477,-1.39734289589048,0.350861429389959,-1.22479337177015,0.190634326444959,-1.03199826157679,0,0,0,-0.410478293872022
"71",71,-3,-3,2,0.7,0.523393655484726,-2.7322681044183,-2.58725861013466,-1.49754138240814,-4.52421308993867,-1.67183800558204,-4.19476975073925,-1.88434505149694,-3.83817943966001,1,1,1,-2.81630691904025
"72",72,-3,-2,2,0.7,0.881764158400623,-1.77249433948572,-2.58725861013466,-1.06465227991873,-3.44451752450965,-1.21244244859064,-3.19770679690313,-1.3900054037143,-2.92755980523454,1,1,1,-2.13117302921595
"73",73,-3,-1,2,0.7,2.32631457559979,-0.260944034534877,-2.58725861013466,-0.181257196951496,-1.84915939663542,-0.29829235378649,-1.69286313002788,-0.435809884327693,-1.51857297904612,0.924,0.988,1,-0.966358777722841
"74",74,-3,0,2,0.7,2.93795546550826,0.350696855373592,-2.58725861013466,0.201136748265695,-1.32404357902638,0.0900338633408745,-1.18664002304114,-0.0397904067920108,-1.03110898841493,0,0.126,0.602,-0.528157647160473
"75",75,-3,1,2,0.7,3.25030967428792,0.663051064153259,-2.58725861013466,0.364937976506924,-1.17858829339165,0.252445841535769,-1.03934322362296,0.120673370721611,-0.882533370820969,0,0,0,-0.373769501188508
"76",76,-3,2,2,0.7,4.30165268892546,1.7143940787908,-2.58725861013466,0.983558457374718,-0.453173663567103,0.872861507878857,-0.3299414737758,0.744836305108976,-0.190543898315511,0,0,0,0.280426818562914
"77",77,-3,3,2,0.7,4.74442484360701,2.15716623347235,-2.58725861013466,1.14773718952313,-0.333848507330595,1.03315564582212,-0.208086307961443,0.90016072772686,-0.064830548740971,0,0,0,0.420557123452022
"78",78,-3,-3,3,0.7,0.522308589026732,-3.09382934520777,-2.58725861013466,-1.75828308122814,-4.72253544465878,-1.92814965390722,-4.40099566311026,-2.13490589105644,-4.04992278920079,1,1,1,-3.04779640476576
"79",79,-3,-2,3,0.7,0.621984855576056,-2.18438469213877,-2.58725861013466,-1.3378227655142,-3.67076179096129,-1.48122821806928,-3.42866796624497,-1.65453595583726,-3.16356997317537,1,1,1,-2.38051377908365
"80",80,-3,-1,3,0.7,1.92620842851524,-0.661050181619426,-2.58725861013466,-0.401556696348667,-1.9588512305381,-0.50983146586857,-1.81208711860578,-0.637948951170951,-1.64947196118036,1,1,1,-1.13344107538971
"81",81,-3,0,3,0.7,2.85332193529894,0.266063325164271,-2.58725861013466,0.248799552262436,-1.05976059075938,0.151889075325934,-0.944132705555133,0.0387477334210798,-0.813905861366444,0,0,0.51,-0.382517814237334
"82",82,-3,1,3,0.7,3.35216096368175,0.764902353547089,-2.58725861013466,0.570928642816733,-0.739332658953488,0.472456007721118,-0.624754724677264,0.358152922168184,-0.495564812822947,0,0,0,-0.0641358068714791
"83",83,-3,2,3,0.7,4.45092152789305,1.86366291775839,-2.58725861013466,1.33278956438119,0.11174451927597,1.23648279825654,0.212978943801282,1.12523395116582,0.328984497732515,0,0,0,0.728376010393704
"84",84,-3,3,3,0.7,4.98404923339938,2.39679062326472,-2.58725861013466,1.62454958708611,0.358032169736685,1.52300277343312,0.460841587717905,1.40645883008911,0.580080727256105,0,0,0,0.993849554356251
"85",85,-3,-3,1,1,0.515926129341817,-3.07049620800378,-2.58725861013466,-1.61505664505074,-5.25457178465256,-1.81677691333583,-4.85749714770706,-2.06397563331506,-4.42374986789683,1,1,1,-3.18398265227658
"86",86,-3,-2,1,1,0.665487724134965,-2.04543573958648,-2.58725861013466,-1.17621590012321,-4.06829408556398,-1.34740461720527,-3.75915191346057,-1.55332326112886,-3.42086357852864,1,1,1,-2.44660411201664
"87",87,-3,-1,1,1,2.17570290094217,-0.411555709192496,-2.58725861013466,-0.33031267709086,-2.31588417910295,-0.464051865054685,-2.12242630403483,-0.622100420428443,-1.90858945066325,0.974,0.99,1,-1.2488254669497
"88",88,-3,0,1,1,2.6433409916409,0.0560823815062338,-2.58725861013466,-0.0740057693260355,-1.92526647257092,-0.202296042805345,-1.74933050844671,-0.353452003349435,-1.55317628008534,0.654,0.924,0.988,-0.940070130679199
"89",89,-3,1,1,1,2.44150934247161,-0.14574926766305,-2.58725861013466,-0.204875304799349,-2.20363810164215,-0.340227443759482,-2.0095199244114,-0.499036241352479,-1.79457152624388,0.922,0.972,0.992,-1.13013033667479
"90",90,-3,2,1,1,4.07933734961174,1.49207873947707,-2.58725861013466,0.666234267635099,-0.977642909837014,0.543803424253664,-0.831969742222322,0.402246409561403,-0.667034999803778,0,0,0,-0.126081575370151
"91",91,-3,3,1,1,4.37346217197845,1.78620356184379,-2.58725861013466,0.751466288854691,-0.917985188483776,0.626200366652155,-0.770584829671458,0.481064684256414,-0.604232474101107,0,0,0,-0.0554731542240196
"92",92,-3,-3,2,1,0.523393655484726,-2.7322681044183,-2.58725861013466,-1.6288373152503,-4.42664172956463,-1.79261779149608,-4.12637791195495,-1.99028823646698,-3.79830985987064,1,1,1,-2.85450621002481
"93",93,-3,-2,2,1,0.881764158400623,-1.77249433948572,-2.58725861013466,-1.11377222930376,-3.21232452971711,-1.2482528832785,-2.99953759679342,-1.40825636668112,-2.7652047383081,1,1,1,-2.06439997903307
"94",94,-3,-1,2,1,2.32631457559979,-0.260944034534877,-2.58725861013466,-0.122632690152659,-1.5573833425039,-0.225637282727335,-1.42600766886154,-0.347110532462651,-1.27921333944116,0.924,0.982,1,-0.805673398957141
"95",95,-3,0,2,1,2.93795546550826,0.350696855373592,-2.58725861013466,0.304643349637428,-1.00958972380849,0.20687315135635,-0.894184684088376,0.0924145818331956,-0.763817365864865,0,0,0.002,-0.330812520117727
"96",96,-3,1,2,1,3.25030967428792,0.663051064153259,-2.58725861013466,0.49927927145469,-0.830836125544429,0.40052940576224,-0.714174378291346,0.284562843157935,-0.58220297001972,0,0,0,-0.143945657052533
"97",97,-3,2,2,1,4.30165268892546,1.7143940787908,-2.58725861013466,1.2071508538288,-0.0495065701199575,1.10900940695502,0.0558992933034355,0.99552270732765,0.176199333748729,0,0,0,0.587747573199669
"98",98,-3,3,2,1,4.74442484360701,2.15716623347235,-2.58725861013466,1.42567770041088,0.116497366269268,1.32188762835733,0.224914524673937,1.20295072918087,0.348896112138877,0,0,0,0.777295480286172
"99",99,-3,-3,3,1,0.522308589026732,-3.09382934520777,-2.58725861013466,-1.92062200509911,-4.66232464986733,-2.08017883268332,-4.36612931522657,-2.27384744117288,-4.04410232593179,1,1,1,-3.11949537048455
"100",100,-3,-2,3,1,0.621984855576056,-2.18438469213877,-2.58725861013466,-1.4214009440629,-3.4786257759014,-1.55233158141497,-3.26861158647667,-1.70801604968833,-3.03948038423987,1,1,1,-2.35099586609569
"101",101,-3,-1,3,1,1.92620842851524,-0.661050181619426,-2.58725861013466,-0.38426591334044,-1.71420170895439,-0.479665042170469,-1.59241092441462,-0.590927283423364,-1.456658840335,1,1,1,-1.01641404999699
"102",102,-3,0,3,1,2.85332193529894,0.266063325164271,-2.58725861013466,0.321926943059568,-0.798816890196223,0.236842404918957,-0.702035076919769,0.138213474851074,-0.591712437091814,0,0,0,-0.223218235999195
"103",103,-3,1,3,1,3.35216096368175,0.764902353547089,-2.58725861013466,0.686981076401245,-0.438034237023319,0.600581646957587,-0.341425735959709,0.500894731208122,-0.231443307446785,0,0,0,0.137529050180856
"104",104,-3,2,3,1,4.45092152789305,1.86366291775839,-2.58725861013466,1.52664168544242,0.463676832723079,1.4417237723773,0.550675597501958,1.34381291083534,0.650803514049315,0,0,0,0.997693003441691
"105",105,-3,3,3,1,4.98404923339938,2.39679062326472,-2.58725861013466,1.87706205789455,0.763102952137361,1.78674041237006,0.853504124356159,1.68322463389168,0.957299524784682,0,0,0,1.32022366601043
"106",1,-2,-3,1,0.1,1.08460368624139,-3.07049620800378,-1.99526356294024,-0.620291243877206,-3.96815393184496,-0.818163487135258,-3.6121766661124,-1.0583468478895,-3.22432581292948,0.902,0.968,0.978,-2.09484023474491
"107",2,-2,-2,1,0.1,0.567396984565036,-2.04543573958648,-1.99526356294024,-0.568721052136168,-3.84472577142007,-0.763569801688514,-3.49765296785626,-0.999247160636625,-3.1192261272866,0.902,0.952,0.976,-2.01452972146558
"108",3,-2,-1,1,0.1,1.58475724188206,-0.411555709192496,-1.99526356294024,-0.425043273246307,-3.50750631863072,-0.611817168925715,-3.18365511994344,-0.838150391977787,-2.82911862567925,0.876,0.904,0.97,-1.79341484230049
"109",4,-2,0,1,0.1,2.05134594444648,0.0560823815062338,-1.99526356294024,-0.371429743591009,-3.39754446297111,-0.557812279914492,-3.08108630775406,-0.781001331302434,-2.73371115156996,0.832,0.902,0.97,-1.71935336313349
"110",5,-2,1,1,0.1,1.84951429527719,-0.14574926766305,-1.99526356294024,-0.404681929399857,-3.48978064864176,-0.591902162120531,-3.16722613570064,-0.818689561695921,-2.81152426802027,0.858,0.902,0.97,-1.77514877983871
"111",6,-2,2,1,0.1,3.48734230241732,1.49207873947707,-1.99526356294024,-0.224185020468683,-3.10124474503005,-0.405161062352868,-2.80450718995434,-0.621379308897161,-2.47679512433534,0.664,0.87,0.912,-1.51616019439103
"112",7,-2,3,1,0.1,3.78146712478403,1.78620356184379,-1.99526356294024,-0.216957022907738,-3.09598727977558,-0.397863955979474,-2.79731031364195,-0.614033628050933,-2.47142446969126,0.666,0.868,0.908,-1.50942974932351
"113",8,-2,-3,2,0.1,0.888005141183255,-2.7322681044183,-1.99526356294024,-0.678851668478277,-3.92282448063086,-0.871544294523426,-3.57633972901334,-1.10391414631676,-3.20143036808323,0.942,0.976,0.996,-2.10745258041174
"114",9,-2,-2,2,0.1,0.61674813162282,-1.77249433948572,-1.99526356294024,-0.589302319060702,-3.70011429751324,-0.775550061164628,-3.37181982552144,-1.00168033826357,-3.01157805418979,0.908,0.97,0.988,-1.96487093723149
"115",10,-2,-1,2,0.1,1.73476839705866,-0.260944034534877,-1.99526356294024,-0.334104815519249,-3.12278308578622,-0.509088620109148,-2.83540758909528,-0.718257532891601,-2.51869127505572,0.842,0.902,0.97,-1.58603577802675
"116",11,-2,0,2,0.1,2.34596041831383,0.350696855373592,-1.99526356294024,-0.209966857096431,-2.87615180818994,-0.380730503708692,-2.6039899161435,-0.583784123086946,-2.30475877674787,0.68,0.882,0.928,-1.41514499974698
"117",12,-2,1,2,0.1,2.6583146270935,0.663051064153259,-1.99526356294024,-0.173215826998912,-2.84909151777657,-0.344549910029667,-2.57519743066601,-0.548015850901662,-2.27510794710013,0.65,0.858,0.91,-1.38238657767666
"118",13,-2,2,2,0.1,3.70965764173104,1.7143940787908,-1.99526356294024,0.0169571701227576,-2.49253969166619,-0.14834760059131,-2.24319247975471,-0.345348152296889,-1.96806542712019,0.546,0.648,0.868,-1.13289869246046
"119",14,-2,3,2,0.1,4.15242979641259,2.15716623347235,-1.99526356294024,0.0405102707692697,-2.47757949369466,-0.126679804629536,-2.22726118588931,-0.324183424851101,-1.95101540856576,0.486,0.646,0.844,-1.11408310333743
"120",15,-2,-3,3,0.1,1.1023530223431,-3.09382934520777,-1.99526356294024,-0.773231761799757,-3.98910777197787,-0.962690760254413,-3.6467710560283,-1.19343457283844,-3.27228584416681,0.972,0.99,0.998,-2.18763311641984
"121",16,-2,-2,3,0.1,0.62069894047968,-2.18438469213877,-1.99526356294024,-0.681258278762486,-3.76684363858092,-0.865208514782984,-3.44110843645612,-1.08890567107988,-3.083260734116,0.966,0.976,0.998,-2.04352376620503
"122",17,-2,-1,3,0.1,1.34287020785188,-0.661050181619426,-1.99526356294024,-0.388458155442055,-3.11033909795211,-0.560510313391603,-2.82923760376869,-0.764358906983803,-2.5199968849457,0.892,0.928,0.976,-1.61069161920807
"123",18,-2,0,3,0.1,2.26132688810451,0.266063325164271,-1.99526356294024,-0.142198876316228,-2.61054540993941,-0.302915302168941,-2.36321196630453,-0.494356303544034,-2.09029376695857,0.65,0.854,0.912,-1.26811797955836
